order_id,sku_id,seller_id,created_at,price
ORD0016,143127550,S001,19-09-2025 00:00,640
ORD0016,62315009,S001,19-09-2025 00:00,820
ORD0016,143126562,S001,19-09-2025 00:00,1100
ORD0016,62316113,S001,19-09-2025 00:00,610
ORD0017,307463740,S001,19-09-2025 00:00,720
ORD0017,62871337,S001,19-09-2025 00:00,880
ORD0017,307273601,S001,19-09-2025 00:00,740
ORD0018,1501161933,S001,19-09-2025 00:00,760
ORD0018,140280197,S001,19-09-2025 00:00,580
ORD0019,1455586691,S001,19-09-2025 00:00,690
ORD0019,62316107,S001,19-09-2025 00:00,820
ORD0020,140449266,S001,19-09-2025 00:00,699
ORD0020,679783275,S001,19-09-2025 00:00,599
ORD0020,307743657,S001,19-09-2025 00:00,550
ORD0021,61122415,S001,19-09-2025 00:00,620
ORD0021,142437247,S001,19-09-2025 00:00,799
ORD0021,553213119,S001,19-09-2025 00:00,950
ORD0022,60853983,S001,19-09-2025 00:00,680
ORD0022,131103627,S001,19-09-2025 00:00,3500
ORD0022,1491957660,S001,19-09-2025 00:00,2200
ORD0023,141182803,S001,19-09-2025 00:00,520
ORD0023,60935467,S001,19-09-2025 00:00,580
ORD0024,307387892,S001,19-09-2025 00:00,650
ORD0024,140449334,S001,19-09-2025 00:00,720
ORD0025,812981606,S001,19-09-2025 00:00,630
ORD0025,679734529,S001,19-09-2025 00:00,750
ORD0025,307476463,S001,19-09-2025 00:00,880
ORD0025,62315001,S001,19-09-2025 00:00,650
ORD0025,553573404,S001,19-09-2025 00:00,920
ORD0026,62315002,S001,19-09-2025 00:00,700
ORD0026,1451673319,S001,19-09-2025 00:00,499
ORD0027,261103573,S001,19-09-2025 00:00,1500
ORD0027,140449273,S001,19-09-2025 00:00,680
ORD0027,307949486,S001,19-09-2025 00:00,980
ORD0027,62457716,S001,19-09-2025 00:00,920
ORD0027,140449198,S001,19-09-2025 00:00,680
ORD0028,679410430,S001,19-09-2025 00:00,720
ORD0028,140449181,S001,19-09-2025 00:00,650
ORD0028,307278449,S001,19-09-2025 00:00,700
ORD0028,1591846445,S001,19-09-2025 00:00,740
ORD0029,385545969,S001,19-09-2025 00:00,999
ORD0029,62316114,S001,19-09-2025 00:00,780
ORD0029,143127745,S001,19-09-2025 00:00,880
ORD0029,807014295,S001,19-09-2025 00:00,600
ORD0029,525536291,S001,19-09-2025 00:00,1200
ORD0030,140449204,S001,19-09-2025 00:00,650
ORD0030,307271037,S001,19-09-2025 00:00,699
ORD0030,90711001-BEIGE,S001,19-09-2025 00:00,2100
ORD0030,90711002-WHITE,S001,19-09-2025 00:00,950
ORD0030,90711003-BLACK,S001,19-09-2025 00:00,3400
ORD0031,90711004-GREEN,S001,19-09-2025 00:00,780
ORD0031,90711005-OAK,S001,19-09-2025 00:00,5200
ORD0031,90711006-BLUE,S001,19-09-2025 00:00,1800
ORD0031,90711007-GRAY,S001,19-09-2025 00:00,4300
ORD0031,90711008-WHITE,S001,19-09-2025 00:00,980
ORD0032,90721001-BLACK,S001,19-09-2025 00:00,6200
ORD0032,90721002-WHITE,S001,19-09-2025 00:00,650
ORD0032,90721003-BEIGE,S001,19-09-2025 00:00,7200
ORD0032,90721004-GREEN,S001,19-09-2025 00:00,540
ORD0032,90721005-WOOD,S001,19-09-2025 00:00,3100
ORD0033,90721006-BLUE,S001,19-09-2025 00:00,880
ORD0033,90721007-WHITE,S001,19-09-2025 00:00,1250
ORD0033,90721008-GRAY,S001,19-09-2025 00:00,990
ORD0034,90721009-BLACK,S001,19-09-2025 00:00,7200
ORD0034,90721010-WOOD,S001,19-09-2025 00:00,1150
ORD0034,90731001-WHITE,S001,19-09-2025 00:00,3400
ORD0034,90731002-GRAY,S001,19-09-2025 00:00,7800
ORD0035,90731003-BLACK,S001,19-09-2025 00:00,520
ORD0035,90731004-BEIGE,S001,19-09-2025 00:00,2600
ORD0035,90731005-WOOD,S001,19-09-2025 00:00,9500
ORD0035,90731006-BLUE,S001,19-09-2025 00:00,420
ORD0036,90731007-WHITE,S001,19-09-2025 00:00,750
ORD0036,90731008-GREEN,S001,19-09-2025 00:00,6800
ORD0037,90731009-GRAY,S001,19-09-2025 00:00,32500
ORD0037,90731010-BLACK,S001,19-09-2025 00:00,260
ORD0038,90731011-WHITE,S001,19-09-2025 00:00,1800
ORD0038,90731012-BLACK,S001,19-09-2025 00:00,4200
ORD0039,90731013-GREEN,S001,19-09-2025 00:00,690
ORD0039,90731014-WOOD,S001,19-09-2025 00:00,2100
ORD0040,90731015-GRAY,S001,19-09-2025 00:00,1200
ORD0040,90731016-WHITE,S001,19-09-2025 00:00,850
ORD0040,90731017-BLACK,S001,19-09-2025 00:00,650
ORD0041,90731018-BEIGE,S001,19-09-2025 00:00,8900
ORD0041,90731019-WHITE,S001,19-09-2025 00:00,1200
ORD0041,90731020-BLUE,S001,19-09-2025 00:00,1900
ORD0042,90731021-WHITE,S001,19-09-2025 00:00,980
ORD0042,90731022-GRAY,S001,19-09-2025 00:00,620
ORD0043,90731023-BLACK,S001,19-09-2025 00:00,1450
ORD0043,90731024-WOOD,S001,19-09-2025 00:00,18900
ORD0044,90731025-BLUE,S001,19-09-2025 00:00,580
ORD0044,90731026-GREEN,S001,19-09-2025 00:00,5200
ORD0044,90731027-BLACK,S001,19-09-2025 00:00,1500
ORD0044,90731028-WHITE,S001,19-09-2025 00:00,390
ORD0045,90731029-GRAY,S001,19-09-2025 00:00,2200
ORD0045,90731030-BEIGE,S001,19-09-2025 00:00,3200
ORD0045,90731031-WHITE,S001,19-09-2025 00:00,650
ORD0045,90731032-BLACK,S001,19-09-2025 00:00,4900
ORD0046,90731033-GREEN,S001,19-09-2025 00:00,720
ORD0046,90741001-WHITE,S001,19-09-2025 00:00,6500
ORD0046,90741002-BLACK,S001,19-09-2025 00:00,8200
ORD0047,90741003-GRAY,S001,19-09-2025 00:00,9500
ORD0047,90741004-BEIGE,S001,19-09-2025 00:00,28900
ORD0048,90741005-WOOD,S001,19-09-2025 00:00,7800
ORD0048,90741006-BLUE,S001,19-09-2025 00:00,4200
ORD0048,90741007-WHITE,S001,19-09-2025 00:00,3500
ORD0048,90741008-GREEN,S001,19-09-2025 00:00,600
ORD0049,90741009-BLACK,S001,19-09-2025 00:00,5200
ORD0049,90741010-WHITE,S001,19-09-2025 00:00,4800
ORD0049,90741011-BEIGE,S001,19-09-2025 00:00,4200
ORD0049,90741012-GRAY,S001,19-09-2025 00:00,35500
ORD0050,90741013-WOOD,S001,19-09-2025 00:00,26500
ORD0050,90741014-BLUE,S001,19-09-2025 00:00,2200
ORD0050,90741015-BLACK,S001,19-09-2025 00:00,12900
ORD0050,90741016-WHITE,S001,19-09-2025 00:00,15000
ORD0051,90741017-GREEN,S001,19-09-2025 00:00,1900
ORD0051,90741018-GRAY,S001,19-09-2025 00:00,42000
ORD0052,90741019-BEIGE,S001,19-09-2025 00:00,6500
ORD0052,90741020-WOOD,S001,19-09-2025 00:00,7200
ORD0052,90751001-BLACK,S001,19-09-2025 00:00,1900
ORD0052,90751002-WHITE,S001,19-09-2025 00:00,3200
ORD0052,90751003-GRAY,S001,19-09-2025 00:00,14500
ORD0053,90751004-BEIGE,S001,19-09-2025 00:00,21000
ORD0053,90751005-BLUE,S001,19-09-2025 00:00,8900
ORD0053,90751006-WOOD,S001,19-09-2025 00:00,7200
ORD0054,90751007-BLACK,S001,19-09-2025 00:00,32000
ORD0054,90751008-WHITE,S001,19-09-2025 00:00,5400
ORD0054,90751009-GREEN,S001,19-09-2025 00:00,450
ORD0054,90751010-BLUE,S001,19-09-2025 00:00,900
ORD0055,90751011-WHITE,S001,19-09-2025 00:00,6500
ORD0055,90751012-BLACK,S001,19-09-2025 00:00,2800
ORD0055,90751013-BEIGE,S001,19-09-2025 00:00,28000
ORD0055,90751014-GREEN,S001,19-09-2025 00:00,1200
ORD0056,90751015-WOOD,S001,19-09-2025 00:00,18500
ORD0056,90751016-BLUE,S001,19-09-2025 00:00,650
ORD0056,90751017-GRAY,S001,19-09-2025 00:00,9500
ORD0056,90751018-BLACK,S001,19-09-2025 00:00,2200
ORD0056,90751019-WHITE,S001,19-09-2025 00:00,1800
ORD0057,90751020-BEIGE,S001,19-09-2025 00:00,6200
ORD0057,90751021-GREEN,S001,19-09-2025 00:00,4500
ORD0058,90751022-BLUE,S001,19-09-2025 00:00,7800
ORD0058,90751023-WOOD,S001,19-09-2025 00:00,15500
ORD0058,90751024-GRAY,S001,19-09-2025 00:00,1200
ORD0058,90751025-BEIGE,S001,19-09-2025 00:00,4000
ORD0058,90751026-WHITE,S001,19-09-2025 00:00,900
ORD0059,90751027-BLACK,S001,19-09-2025 00:00,350
ORD0059,90751028-BROWN,S001,19-09-2025 00:00,24500
ORD0060,90732001-500G,S001,19-09-2025 00:00,320
ORD0060,90732002-1KG,S001,19-09-2025 00:00,65
ORD0060,90732003-200G,S001,19-09-2025 00:00,55
ORD0060,90732004-500ML,S001,19-09-2025 00:00,120
ORD0061,90732005-1L,S001,19-09-2025 00:00,68
ORD0061,90732006-250G,S001,19-09-2025 00:00,380
ORD0061,90732007-100G,S001,19-09-2025 00:00,75
ORD0061,90732008-500G,S001,19-09-2025 00:00,40
ORD0061,90732009-200G,S001,19-09-2025 00:00,95
ORD0062,90732010-150G,S001,19-09-2025 00:00,35
ORD0062,90732011-1KG,S001,19-09-2025 00:00,140
ORD0062,90732012-1KG,S001,19-09-2025 00:00,185
ORD0062,90732013-500G,S001,19-09-2025 00:00,120
ORD0063,90732014-200G,S001,19-09-2025 00:00,65
ORD0063,90732015-750ML,S001,19-09-2025 00:00,820
ORD0063,90732016-400G,S001,19-09-2025 00:00,95
ORD0063,90732017-200G,S001,19-09-2025 00:00,110
ORD0063,90732018-500G,S001,19-09-2025 00:00,95
ORD0064,90732019-250G,S001,19-09-2025 00:00,160
ORD0064,90732020-300G,S001,19-09-2025 00:00,210
ORD0064,90732021-1KG,S001,19-09-2025 00:00,160
ORD0064,90732022-500G,S001,19-09-2025 00:00,70
ORD0064,90732023-1L,S001,19-09-2025 00:00,45
ORD0065,90732024-500G,S001,19-09-2025 00:00,55
ORD0065,90732025-200G,S001,19-09-2025 00:00,140
ORD0066,90732026-1KG,S001,19-09-2025 00:00,90
ORD0066,90732027-100G,S001,19-09-2025 00:00,85
ORD0066,90732028-500G,S001,19-09-2025 00:00,110
ORD0066,90732029-750ML,S001,19-09-2025 00:00,140
ORD0066,90732030-500G,S001,19-09-2025 00:00,260
ORD0067,90732031-500G,S001,19-09-2025 00:00,45
ORD0067,90732032-200G,S001,19-09-2025 00:00,60
ORD0067,90732033-500ML,S001,19-09-2025 00:00,210
ORD0068,90732034-100G,S001,19-09-2025 00:00,50
ORD0068,90732035-400G,S001,19-09-2025 00:00,140
ORD0068,90732036-500G,S001,19-09-2025 00:00,65
ORD0068,90732037-250G,S001,19-09-2025 00:00,340
ORD0068,90732038-200G,S001,19-09-2025 00:00,90
ORD0069,90732039-750ML,S001,19-09-2025 00:00,135
ORD0069,90732040-300G,S001,19-09-2025 00:00,185
ORD0069,90732041-1KG,S001,19-09-2025 00:00,180
ORD0069,90732042-500G,S001,19-09-2025 00:00,120
ORD0070,90732043-500G,S001,19-09-2025 00:00,350
ORD0070,90732044-200G,S001,19-09-2025 00:00,420
ORD0070,90732045-1L,S001,19-09-2025 00:00,190
ORD0071,90732046-200G,S001,19-09-2025 00:00,60
ORD0071,90732047-1KG,S001,19-09-2025 00:00,55
ORD0071,90732048-500G,S001,19-09-2025 00:00,85
ORD0071,90732049-250G,S001,19-09-2025 00:00,210
ORD0071,90732050-300G,S001,19-09-2025 00:00,145
ORD0072,90732051-2KG,S001,19-09-2025 00:00,1200
ORD0072,90732052-5KG,S001,19-09-2025 00:00,310
ORD0072,90732053-100G,S001,19-09-2025 00:00,30
ORD0072,90732054-2L,S001,19-09-2025 00:00,360
ORD0073,90732055-500ML,S001,19-09-2025 00:00,35
ORD0073,90732056-100G,S001,19-09-2025 00:00,180
ORD0073,90732057-200G,S001,19-09-2025 00:00,140
ORD0074,90732058-2KG,S001,19-09-2025 00:00,95
ORD0074,90732059-500G,S001,19-09-2025 00:00,210
ORD0074,90732060-300G,S001,19-09-2025 00:00,70
ORD0075,90732101-750G,S001,19-09-2025 00:00,140
ORD0075,90732102-2KG,S001,19-09-2025 00:00,170
ORD0075,90732103-250G,S001,19-09-2025 00:00,40
ORD0075,90732104-750G,S001,19-09-2025 00:00,110
ORD0075,90732105-500G,S001,19-09-2025 00:00,95
ORD0076,90732106-750ML,S001,19-09-2025 00:00,150
ORD0076,90732107-200G,S001,19-09-2025 00:00,120
ORD0076,90732108-500ML,S001,19-09-2025 00:00,25
ORD0076,90732109-100G,S001,19-09-2025 00:00,95
ORD0076,90732110-300G,S001,19-09-2025 00:00,160
ORD0077,90732111-1KG,S001,19-09-2025 00:00,180
ORD0077,90732112-1L,S001,19-09-2025 00:00,380
ORD0077,90732113-250G,S001,19-09-2025 00:00,140
ORD0077,90732114-500G,S001,19-09-2025 00:00,180
ORD0078,90732115-150G,S001,19-09-2025 00:00,120
ORD0078,90732116-400G,S001,19-09-2025 00:00,95
ORD0078,90732117-1KG,S001,19-09-2025 00:00,1200
ORD0078,90732118-300ML,S001,19-09-2025 00:00,120
ORD0078,90732119-1L,S001,19-09-2025 00:00,160
ORD0079,90732120-400G,S001,19-09-2025 00:00,280
ORD0079,90732121-2KG,S001,19-09-2025 00:00,300
ORD0079,90732122-750G,S001,19-09-2025 00:00,95
ORD0080,90732123-300G,S001,19-09-2025 00:00,240
ORD0080,90732124-1KG,S001,19-09-2025 00:00,160
ORD0080,90732125-200G,S001,19-09-2025 00:00,150
ORD0080,90732126-500ML,S001,19-09-2025 00:00,520
ORD0081,90732127-600G,S001,19-09-2025 00:00,55
ORD0081,90732128-300G,S001,19-09-2025 00:00,90
ORD0081,90732129-500G,S001,19-09-2025 00:00,650
ORD0081,90732130-1KG,S001,19-09-2025 00:00,30
ORD0081,90732131-250G,S001,19-09-2025 00:00,450
ORD0082,90732132-200G,S001,19-09-2025 00:00,190
ORD0082,90732133-500G,S001,19-09-2025 00:00,70
ORD0082,90732134-1KG,S001,19-09-2025 00:00,180
ORD0082,90732135-500ML,S001,19-09-2025 00:00,90
ORD0083,90732136-750G,S001,19-09-2025 00:00,85
ORD0083,90732137-400G,S001,19-09-2025 00:00,190
ORD0084,90732138-250G,S001,19-09-2025 00:00,60
ORD0084,90732139-300G,S001,19-09-2025 00:00,420
ORD0084,90733001-BLUE,S001,19-09-2025 00:00,120
ORD0084,90733002-A4,S001,19-09-2025 00:00,95
ORD0084,90733003-SET,S001,19-09-2025 00:00,60
ORD0085,90733004-BLACK,S001,19-09-2025 00:00,45
ORD0085,90733005-500,S001,19-09-2025 00:00,85
ORD0086,90733006-BLUE,S001,19-09-2025 00:00,75
ORD0086,90733007-WHITE,S001,19-09-2025 00:00,35
ORD0086,90733008-METAL,S001,19-09-2025 00:00,40
ORD0086,90733009-GLUE,S001,19-09-2025 00:00,55
ORD0087,90733010-RULER,S001,19-09-2025 00:00,25
ORD0087,90733011-BLUE,S001,19-09-2025 00:00,150
ORD0087,90733012-A4,S001,19-09-2025 00:00,120
ORD0087,90733013-METAL,S001,19-09-2025 00:00,250
ORD0087,90733014-WHITE,S001,19-09-2025 00:00,95
ORD0088,90733015-SET,S001,19-09-2025 00:00,180
ORD0088,90733016-A4,S001,19-09-2025 00:00,40
ORD0088,90733017-BLACK,S001,19-09-2025 00:00,160
ORD0088,90733018-METAL,S001,19-09-2025 00:00,310
ORD0089,90733019-SET,S001,19-09-2025 00:00,140
ORD0089,90733020-A4,S001,19-09-2025 00:00,70
ORD0089,90733021-BLACK,S001,19-09-2025 00:00,120
ORD0089,90733022-A4,S001,19-09-2025 00:00,320
ORD0089,90733023-WHITE,S001,19-09-2025 00:00,60
ORD0090,90733024-BLUE,S001,19-09-2025 00:00,90
ORD0090,90733025-BLACK,S001,19-09-2025 00:00,250
ORD0090,90733026-METAL,S001,19-09-2025 00:00,75
ORD0091,90733027-SET,S001,19-09-2025 00:00,160
ORD0091,90733028-BLUE,S001,19-09-2025 00:00,130
ORD0091,90733029-WHITE,S001,19-09-2025 00:00,110
ORD0091,90733030-BLUE,S001,19-09-2025 00:00,95
ORD0091,90733031-BLUE,S001,19-09-2025 00:00,110
ORD0092,90733032-BLACK,S001,19-09-2025 00:00,130
ORD0092,90733033-SET,S001,19-09-2025 00:00,170
ORD0092,90733034-WHITE,S001,19-09-2025 00:00,65
ORD0092,90733035-METAL,S001,19-09-2025 00:00,120
ORD0093,90733036-SET,S001,19-09-2025 00:00,150
ORD0093,90733037-WHITE,S001,19-09-2025 00:00,140
ORD0093,90733038-BLUE,S001,19-09-2025 00:00,115
ORD0093,90733039-BLACK,S001,19-09-2025 00:00,350
ORD0094,90733040-WHITE,S001,19-09-2025 00:00,55
ORD0094,90733041-BLUE,S001,19-09-2025 00:00,450
ORD0094,90733042-WHITE,S001,19-09-2025 00:00,65
ORD0095,90733043-BLUE,S001,19-09-2025 00:00,85
ORD0095,90733044-METAL,S001,19-09-2025 00:00,95
ORD0095,90733045-SET,S001,19-09-2025 00:00,120
ORD0095,90733046-BLACK,S001,19-09-2025 00:00,140
ORD0095,90733047-BLUE,S001,19-09-2025 00:00,80
ORD0096,90733048-WHITE,S001,19-09-2025 00:00,95
ORD0096,90733049-BLACK,S001,19-09-2025 00:00,160
ORD0096,90733050-SET,S001,19-09-2025 00:00,95
ORD0096,90733051-BLUE,S001,19-09-2025 00:00,200
ORD0097,90733052-A5,S001,19-09-2025 00:00,60
ORD0097,90733053-SET,S001,19-09-2025 00:00,110
ORD0097,90733054-BLACK,S001,19-09-2025 00:00,70
ORD0097,90733055-1000,S001,19-09-2025 00:00,30
ORD0098,90733056-RED,S001,19-09-2025 00:00,75
ORD0098,90733057-WHITE,S001,19-09-2025 00:00,60
ORD0099,90733058-METAL,S001,19-09-2025 00:00,70
ORD0099,90733059-GLUE,S001,19-09-2025 00:00,35
ORD0099,90733060-RULER,S001,19-09-2025 00:00,80
ORD0099,90733061-BLACK,S001,19-09-2025 00:00,280
ORD0100,90733062-YELLOW,S001,19-09-2025 00:00,180
ORD0100,90733063-METAL,S001,19-09-2025 00:00,120
ORD0100,90733064-WHITE,S001,19-09-2025 00:00,110
ORD0101,90733065-SET,S001,19-09-2025 00:00,95
ORD0101,90733066-BROWN,S001,19-09-2025 00:00,55
ORD0101,90733067-BLUE,S001,19-09-2025 00:00,50
ORD0102,90733068-METAL,S001,19-09-2025 00:00,140
ORD0102,90733069-SET,S001,19-09-2025 00:00,80
ORD0102,90733070-A4,S001,19-09-2025 00:00,140
ORD0102,90733071-BLACK,S001,19-09-2025 00:00,130
ORD0102,90733072-A4,S001,19-09-2025 00:00,180
ORD0103,90733073-WHITE,S001,19-09-2025 00:00,110
ORD0103,90733074-SET,S001,19-09-2025 00:00,150
ORD0104,90733075-BLACK,S001,19-09-2025 00:00,350
ORD0104,90733076-METAL,S001,19-09-2025 00:00,130
ORD0105,90733077-SET,S001,19-09-2025 00:00,220
ORD0105,90733078-BLUE,S001,19-09-2025 00:00,150
ORD0105,90733079-WHITE,S001,19-09-2025 00:00,180
ORD0106,90733080-BLUE,S001,19-09-2025 00:00,110
ORD0106,90733081-BLUE,S001,19-09-2025 00:00,450
ORD0106,90733082-A4,S001,19-09-2025 00:00,150
ORD0106,90733083-SET,S001,19-09-2025 00:00,220
ORD0106,90733084-BLACK,S001,19-09-2025 00:00,50
ORD0107,90733085-5000,S001,19-09-2025 00:00,120
ORD0107,90733086-GREEN,S001,19-09-2025 00:00,80
ORD0107,90733087-WHITE,S001,19-09-2025 00:00,110
ORD0107,90733088-METAL,S001,19-09-2025 00:00,120
ORD0108,90733089-GLUE,S001,19-09-2025 00:00,95
ORD0108,90733090-RULER,S001,19-09-2025 00:00,60
ORD0108,90733091-BLUE,S001,19-09-2025 00:00,400
ORD0108,90733092-YELLOW,S001,19-09-2025 00:00,220
ORD0109,90733093-METAL,S001,19-09-2025 00:00,480
ORD0109,90733094-WHITE,S001,19-09-2025 00:00,60
ORD0109,90733095-SET,S001,19-09-2025 00:00,260
ORD0109,90733096-BROWN,S001,19-09-2025 00:00,70
ORD0109,90733097-BLACK,S001,19-09-2025 00:00,300
ORD0110,90733098-METAL,S001,19-09-2025 00:00,220
ORD0110,90734001-STEEL,S001,19-09-2025 00:00,650
ORD0110,90734002-SET,S001,19-09-2025 00:00,520
ORD0111,90734003-STEEL,S001,19-09-2025 00:00,780
ORD0111,90734004-STEEL,S001,19-09-2025 00:00,250
ORD0111,90734005-STEEL,S001,19-09-2025 00:00,430
ORD0111,90734006-BLACK,S001,19-09-2025 00:00,3500
ORD0111,90734007-SET,S001,19-09-2025 00:00,210
ORD0112,90734008-STEEL,S001,19-09-2025 00:00,180
ORD0112,90734009-STEEL,S001,19-09-2025 00:00,290
ORD0112,90734010-BOX,S001,19-09-2025 00:00,150
ORD0112,90734011-STEEL,S001,19-09-2025 00:00,1200
ORD0113,90734012-BLACK,S001,19-09-2025 00:00,3200
ORD0113,90734013-STEEL,S001,19-09-2025 00:00,920
ORD0113,90734014-YELLOW,S001,19-09-2025 00:00,2800
ORD0113,90734015-STEEL,S001,19-09-2025 00:00,540
ORD0113,90734016-STEEL,S001,19-09-2025 00:00,620
ORD0114,90734017-STEEL,S001,19-09-2025 00:00,350
ORD0114,90734018-BLACK,S001,19-09-2025 00:00,240
ORD0114,90734019-STEEL,S001,19-09-2025 00:00,580
ORD0115,90734020-STEEL,S001,19-09-2025 00:00,2100
ORD0115,90734021-STEEL,S001,19-09-2025 00:00,380
ORD0115,90734022-STEEL,S001,19-09-2025 00:00,270
ORD0115,90734023-STEEL,S001,19-09-2025 00:00,320
ORD0115,90734024-STEEL,S001,19-09-2025 00:00,890
ORD0116,90734025-STEEL,S001,19-09-2025 00:00,4200
ORD0116,90734026-STEEL,S002,19-09-2025 00:00,1350
ORD0116,90734027-STEEL,S002,19-09-2025 00:00,310
ORD0116,90734028-STEEL,S002,19-09-2025 00:00,620
ORD0117,90734029-STEEL,S002,19-09-2025 00:00,1800
ORD0117,90734030-STEEL,S002,19-09-2025 00:00,220
ORD0117,90734031-STEEL,S002,19-09-2025 00:00,980
ORD0117,90734032-STEEL,S002,19-09-2025 00:00,740
ORD0118,90734033-BLACK,S002,19-09-2025 00:00,5200
ORD0118,90734034-STEEL,S002,19-09-2025 00:00,2100
ORD0118,90734035-STEEL,S002,19-09-2025 00:00,560
ORD0118,90734036-BLUE,S002,19-09-2025 00:00,3200
ORD0118,90734037-BLACK,S002,19-09-2025 00:00,180
ORD0119,90734038-STEEL,S002,19-09-2025 00:00,920
ORD0119,90734039-STEEL,S002,19-09-2025 00:00,240
ORD0119,90734040-STEEL,S002,19-09-2025 00:00,1650
ORD0119,90734041-STEEL,S002,19-09-2025 00:00,420
ORD0120,90734042-STEEL,S002,19-09-2025 00:00,360
ORD0120,90734043-BLACK,S002,19-09-2025 00:00,3600
ORD0120,90734044-STEEL,S002,19-09-2025 00:00,240
ORD0121,90734045-STEEL,S002,19-09-2025 00:00,780
ORD0121,90734046-STEEL,S002,19-09-2025 00:00,210
ORD0121,90734047-STEEL,S002,19-09-2025 00:00,540
ORD0121,90734048-STEEL,S002,19-09-2025 00:00,420
ORD0122,90734049-STEEL,S002,19-09-2025 00:00,320
ORD0122,90734050-STEEL,S002,19-09-2025 00:00,260
ORD0122,90734051-STEEL,S002,19-09-2025 00:00,180
ORD0122,90734052-STEEL,S002,19-09-2025 00:00,260
ORD0123,90734053-STEEL,S002,19-09-2025 00:00,150
ORD0123,90734054-STEEL,S002,19-09-2025 00:00,160
ORD0123,90734055-STEEL,S002,19-09-2025 00:00,180
ORD0123,90734056-STEEL,S002,19-09-2025 00:00,980
ORD0123,90734057-STEEL,S002,19-09-2025 00:00,420
ORD0124,90734058-STEEL,S002,19-09-2025 00:00,210
ORD0124,90734059-STEEL,S002,19-09-2025 00:00,560
ORD0124,90734060-STEEL,S002,19-09-2025 00:00,120
ORD0124,90734061-STEEL,S002,19-09-2025 00:00,340
ORD0125,90734062-STEEL,S002,19-09-2025 00:00,480
ORD0125,90734063-STEEL,S002,19-09-2025 00:00,260
ORD0125,90734064-STEEL,S002,19-09-2025 00:00,140
ORD0126,90734065-STEEL,S002,19-09-2025 00:00,620
ORD0126,90734066-STEEL,S002,19-09-2025 00:00,980
ORD0126,90734067-STEEL,S002,19-09-2025 00:00,220
ORD0126,90734068-STEEL,S002,19-09-2025 00:00,1800
ORD0126,90734069-STEEL,S002,19-09-2025 00:00,760
ORD0127,90734070-STEEL,S002,19-09-2025 00:00,980
ORD0127,90734071-STEEL,S002,19-09-2025 00:00,780
ORD0128,90734072-STEEL,S002,19-09-2025 00:00,890
ORD0128,90734073-STEEL,S002,19-09-2025 00:00,620
ORD0128,90734074-STEEL,S002,19-09-2025 00:00,420
ORD0129,90734075-STEEL,S002,19-09-2025 00:00,120
